,Date,date_dt,location,count,month_day,year,month,location_name
4380,31/08/2016,2016-08-31,2^ORPY,2610.0,08-31,2016,8,ORP Prince of Wales
4381,01/09/2016,2016-09-01,2^ORPY,3025.0,09-01,2016,9,ORP Prince of Wales
4382,02/09/2016,2016-09-02,2^ORPY,2709.0,09-02,2016,9,ORP Prince of Wales
4383,03/09/2016,2016-09-03,2^ORPY,2239.0,09-03,2016,9,ORP Prince of Wales
4384,04/09/2016,2016-09-04,2^ORPY,2532.0,09-04,2016,9,ORP Prince of Wales
4385,05/09/2016,2016-09-05,2^ORPY,2910.0,09-05,2016,9,ORP Prince of Wales
4386,06/09/2016,2016-09-06,2^ORPY,3110.0,09-06,2016,9,ORP Prince of Wales
4387,07/09/2016,2016-09-07,2^ORPY,2853.0,09-07,2016,9,ORP Prince of Wales
4388,08/09/2016,2016-09-08,2^ORPY,1518.0,09-08,2016,9,ORP Prince of Wales
4389,09/09/2016,2016-09-09,2^ORPY,3017.0,09-09,2016,9,ORP Prince of Wales
4390,10/09/2016,2016-09-10,2^ORPY,1210.0,09-10,2016,9,ORP Prince of Wales
4391,11/09/2016,2016-09-11,2^ORPY,1286.0,09-11,2016,9,ORP Prince of Wales
4392,12/09/2016,2016-09-12,2^ORPY,3087.0,09-12,2016,9,ORP Prince of Wales
4393,13/09/2016,2016-09-13,2^ORPY,3316.0,09-13,2016,9,ORP Prince of Wales
4394,14/09/2016,2016-09-14,2^ORPY,2048.0,09-14,2016,9,ORP Prince of Wales
4395,15/09/2016,2016-09-15,2^ORPY,2753.0,09-15,2016,9,ORP Prince of Wales
4396,16/09/2016,2016-09-16,2^ORPY,2632.0,09-16,2016,9,ORP Prince of Wales
4397,17/09/2016,2016-09-17,2^ORPY,675.0,09-17,2016,9,ORP Prince of Wales
4398,18/09/2016,2016-09-18,2^ORPY,1917.0,09-18,2016,9,ORP Prince of Wales
4399,19/09/2016,2016-09-19,2^ORPY,3131.0,09-19,2016,9,ORP Prince of Wales
4400,20/09/2016,2016-09-20,2^ORPY,3144.0,09-20,2016,9,ORP Prince of Wales
4401,21/09/2016,2016-09-21,2^ORPY,3125.0,09-21,2016,9,ORP Prince of Wales
4402,22/09/2016,2016-09-22,2^ORPY,2216.0,09-22,2016,9,ORP Prince of Wales
4403,23/09/2016,2016-09-23,2^ORPY,1489.0,09-23,2016,9,ORP Prince of Wales
4404,24/09/2016,2016-09-24,2^ORPY,1297.0,09-24,2016,9,ORP Prince of Wales
4405,25/09/2016,2016-09-25,2^ORPY,1634.0,09-25,2016,9,ORP Prince of Wales
4406,26/09/2016,2016-09-26,2^ORPY,1993.0,09-26,2016,9,ORP Prince of Wales
4407,27/09/2016,2016-09-27,2^ORPY,2361.0,09-27,2016,9,ORP Prince of Wales
4408,28/09/2016,2016-09-28,2^ORPY,2241.0,09-28,2016,9,ORP Prince of Wales
4409,29/09/2016,2016-09-29,2^ORPY,2334.0,09-29,2016,9,ORP Prince of Wales
4410,30/09/2016,2016-09-30,2^ORPY,1946.0,09-30,2016,9,ORP Prince of Wales
4411,01/10/2016,2016-10-01,2^ORPY,893.0,10-01,2016,10,ORP Prince of Wales
4412,02/10/2016,2016-10-02,2^ORPY,226.0,10-02,2016,10,ORP Prince of Wales
4413,03/10/2016,2016-10-03,2^ORPY,2200.0,10-03,2016,10,ORP Prince of Wales
4414,04/10/2016,2016-10-04,2^ORPY,2725.0,10-04,2016,10,ORP Prince of Wales
4415,05/10/2016,2016-10-05,2^ORPY,2529.0,10-05,2016,10,ORP Prince of Wales
4416,06/10/2016,2016-10-06,2^ORPY,2560.0,10-06,2016,10,ORP Prince of Wales
4417,07/10/2016,2016-10-07,2^ORPY,2527.0,10-07,2016,10,ORP Prince of Wales
4418,08/10/2016,2016-10-08,2^ORPY,223.0,10-08,2016,10,ORP Prince of Wales
4419,09/10/2016,2016-10-09,2^ORPY,725.0,10-09,2016,10,ORP Prince of Wales
4420,10/10/2016,2016-10-10,2^ORPY,819.0,10-10,2016,10,ORP Prince of Wales
4421,11/10/2016,2016-10-11,2^ORPY,2021.0,10-11,2016,10,ORP Prince of Wales
4422,12/10/2016,2016-10-12,2^ORPY,2390.0,10-12,2016,10,ORP Prince of Wales
4423,13/10/2016,2016-10-13,2^ORPY,948.0,10-13,2016,10,ORP Prince of Wales
4424,14/10/2016,2016-10-14,2^ORPY,1533.0,10-14,2016,10,ORP Prince of Wales
4425,15/10/2016,2016-10-15,2^ORPY,1085.0,10-15,2016,10,ORP Prince of Wales
4426,16/10/2016,2016-10-16,2^ORPY,253.0,10-16,2016,10,ORP Prince of Wales
4427,17/10/2016,2016-10-17,2^ORPY,1907.0,10-17,2016,10,ORP Prince of Wales
4428,18/10/2016,2016-10-18,2^ORPY,1322.0,10-18,2016,10,ORP Prince of Wales
4429,19/10/2016,2016-10-19,2^ORPY,2301.0,10-19,2016,10,ORP Prince of Wales
4430,20/10/2016,2016-10-20,2^ORPY,937.0,10-20,2016,10,ORP Prince of Wales
4431,21/10/2016,2016-10-21,2^ORPY,472.0,10-21,2016,10,ORP Prince of Wales
4432,22/10/2016,2016-10-22,2^ORPY,66.0,10-22,2016,10,ORP Prince of Wales
4433,23/10/2016,2016-10-23,2^ORPY,423.0,10-23,2016,10,ORP Prince of Wales
4434,24/10/2016,2016-10-24,2^ORPY,1406.0,10-24,2016,10,ORP Prince of Wales
4435,25/10/2016,2016-10-25,2^ORPY,1175.0,10-25,2016,10,ORP Prince of Wales
4436,26/10/2016,2016-10-26,2^ORPY,1154.0,10-26,2016,10,ORP Prince of Wales
4437,27/10/2016,2016-10-27,2^ORPY,740.0,10-27,2016,10,ORP Prince of Wales
4438,28/10/2016,2016-10-28,2^ORPY,438.0,10-28,2016,10,ORP Prince of Wales
4439,29/10/2016,2016-10-29,2^ORPY,90.0,10-29,2016,10,ORP Prince of Wales
4440,30/10/2016,2016-10-30,2^ORPY,297.0,10-30,2016,10,ORP Prince of Wales
4441,31/10/2016,2016-10-31,2^ORPY,1107.0,10-31,2016,10,ORP Prince of Wales
4442,01/11/2016,2016-11-01,2^ORPY,942.0,11-01,2016,11,ORP Prince of Wales
4443,02/11/2016,2016-11-02,2^ORPY,1717.0,11-02,2016,11,ORP Prince of Wales
4444,03/11/2016,2016-11-03,2^ORPY,624.0,11-03,2016,11,ORP Prince of Wales
4445,04/11/2016,2016-11-04,2^ORPY,1008.0,11-04,2016,11,ORP Prince of Wales
4446,05/11/2016,2016-11-05,2^ORPY,382.0,11-05,2016,11,ORP Prince of Wales
4447,06/11/2016,2016-11-06,2^ORPY,544.0,11-06,2016,11,ORP Prince of Wales
4448,07/11/2016,2016-11-07,2^ORPY,1420.0,11-07,2016,11,ORP Prince of Wales
4449,08/11/2016,2016-11-08,2^ORPY,1612.0,11-08,2016,11,ORP Prince of Wales
4450,09/11/2016,2016-11-09,2^ORPY,1012.0,11-09,2016,11,ORP Prince of Wales
4451,10/11/2016,2016-11-10,2^ORPY,1014.0,11-10,2016,11,ORP Prince of Wales
4452,11/11/2016,2016-11-11,2^ORPY,261.0,11-11,2016,11,ORP Prince of Wales
4453,12/11/2016,2016-11-12,2^ORPY,217.0,11-12,2016,11,ORP Prince of Wales
4454,13/11/2016,2016-11-13,2^ORPY,703.0,11-13,2016,11,ORP Prince of Wales
4455,14/11/2016,2016-11-14,2^ORPY,1357.0,11-14,2016,11,ORP Prince of Wales
4456,15/11/2016,2016-11-15,2^ORPY,1277.0,11-15,2016,11,ORP Prince of Wales
4457,16/11/2016,2016-11-16,2^ORPY,808.0,11-16,2016,11,ORP Prince of Wales
4458,17/11/2016,2016-11-17,2^ORPY,1110.0,11-17,2016,11,ORP Prince of Wales
4459,18/11/2016,2016-11-18,2^ORPY,1144.0,11-18,2016,11,ORP Prince of Wales
4460,19/11/2016,2016-11-19,2^ORPY,486.0,11-19,2016,11,ORP Prince of Wales
4461,20/11/2016,2016-11-20,2^ORPY,27.0,11-20,2016,11,ORP Prince of Wales
4462,21/11/2016,2016-11-21,2^ORPY,48.0,11-21,2016,11,ORP Prince of Wales
4463,22/11/2016,2016-11-22,2^ORPY,42.0,11-22,2016,11,ORP Prince of Wales
4464,23/11/2016,2016-11-23,2^ORPY,46.0,11-23,2016,11,ORP Prince of Wales
4465,24/11/2016,2016-11-24,2^ORPY,38.0,11-24,2016,11,ORP Prince of Wales
4466,25/11/2016,2016-11-25,2^ORPY,38.0,11-25,2016,11,ORP Prince of Wales
4467,26/11/2016,2016-11-26,2^ORPY,54.0,11-26,2016,11,ORP Prince of Wales
4468,27/11/2016,2016-11-27,2^ORPY,40.0,11-27,2016,11,ORP Prince of Wales
4469,28/11/2016,2016-11-28,2^ORPY,271.0,11-28,2016,11,ORP Prince of Wales
4470,29/11/2016,2016-11-29,2^ORPY,86.0,11-29,2016,11,ORP Prince of Wales
4471,30/11/2016,2016-11-30,2^ORPY,286.0,11-30,2016,11,ORP Prince of Wales
4472,01/12/2016,2016-12-01,2^ORPY,363.0,12-01,2016,12,ORP Prince of Wales
4473,02/12/2016,2016-12-02,2^ORPY,373.0,12-02,2016,12,ORP Prince of Wales
4474,03/12/2016,2016-12-03,2^ORPY,159.0,12-03,2016,12,ORP Prince of Wales
4475,04/12/2016,2016-12-04,2^ORPY,219.0,12-04,2016,12,ORP Prince of Wales
4476,05/12/2016,2016-12-05,2^ORPY,27.0,12-05,2016,12,ORP Prince of Wales
4477,06/12/2016,2016-12-06,2^ORPY,25.0,12-06,2016,12,ORP Prince of Wales
4478,07/12/2016,2016-12-07,2^ORPY,25.0,12-07,2016,12,ORP Prince of Wales
4479,08/12/2016,2016-12-08,2^ORPY,29.0,12-08,2016,12,ORP Prince of Wales
4480,09/12/2016,2016-12-09,2^ORPY,21.0,12-09,2016,12,ORP Prince of Wales
4481,10/12/2016,2016-12-10,2^ORPY,15.0,12-10,2016,12,ORP Prince of Wales
4482,11/12/2016,2016-12-11,2^ORPY,15.0,12-11,2016,12,ORP Prince of Wales
4483,12/12/2016,2016-12-12,2^ORPY,8.0,12-12,2016,12,ORP Prince of Wales
4484,13/12/2016,2016-12-13,2^ORPY,3.0,12-13,2016,12,ORP Prince of Wales
4485,14/12/2016,2016-12-14,2^ORPY,11.0,12-14,2016,12,ORP Prince of Wales
4486,15/12/2016,2016-12-15,2^ORPY,1.0,12-15,2016,12,ORP Prince of Wales
4487,16/12/2016,2016-12-16,2^ORPY,5.0,12-16,2016,12,ORP Prince of Wales
4488,17/12/2016,2016-12-17,2^ORPY,5.0,12-17,2016,12,ORP Prince of Wales
4489,18/12/2016,2016-12-18,2^ORPY,9.0,12-18,2016,12,ORP Prince of Wales
4490,19/12/2016,2016-12-19,2^ORPY,5.0,12-19,2016,12,ORP Prince of Wales
4491,20/12/2016,2016-12-20,2^ORPY,10.0,12-20,2016,12,ORP Prince of Wales
4492,21/12/2016,2016-12-21,2^ORPY,11.0,12-21,2016,12,ORP Prince of Wales
4493,22/12/2016,2016-12-22,2^ORPY,9.0,12-22,2016,12,ORP Prince of Wales
4494,23/12/2016,2016-12-23,2^ORPY,8.0,12-23,2016,12,ORP Prince of Wales
4495,24/12/2016,2016-12-24,2^ORPY,7.0,12-24,2016,12,ORP Prince of Wales
4496,25/12/2016,2016-12-25,2^ORPY,15.0,12-25,2016,12,ORP Prince of Wales
4497,26/12/2016,2016-12-26,2^ORPY,5.0,12-26,2016,12,ORP Prince of Wales
4498,27/12/2016,2016-12-27,2^ORPY,4.0,12-27,2016,12,ORP Prince of Wales
4499,28/12/2016,2016-12-28,2^ORPY,9.0,12-28,2016,12,ORP Prince of Wales
4500,29/12/2016,2016-12-29,2^ORPY,12.0,12-29,2016,12,ORP Prince of Wales
4501,30/12/2016,2016-12-30,2^ORPY,17.0,12-30,2016,12,ORP Prince of Wales
4502,31/12/2016,2016-12-31,2^ORPY,5.0,12-31,2016,12,ORP Prince of Wales
4503,01/01/2017,2017-01-01,2^ORPY,10.0,01-01,2017,1,ORP Prince of Wales
4504,02/01/2017,2017-01-02,2^ORPY,19.0,01-02,2017,1,ORP Prince of Wales
4505,03/01/2017,2017-01-03,2^ORPY,2.0,01-03,2017,1,ORP Prince of Wales
4506,04/01/2017,2017-01-04,2^ORPY,1.0,01-04,2017,1,ORP Prince of Wales
4507,05/01/2017,2017-01-05,2^ORPY,5.0,01-05,2017,1,ORP Prince of Wales
4508,06/01/2017,2017-01-06,2^ORPY,5.0,01-06,2017,1,ORP Prince of Wales
4509,07/01/2017,2017-01-07,2^ORPY,17.0,01-07,2017,1,ORP Prince of Wales
4510,08/01/2017,2017-01-08,2^ORPY,8.0,01-08,2017,1,ORP Prince of Wales
4511,09/01/2017,2017-01-09,2^ORPY,6.0,01-09,2017,1,ORP Prince of Wales
4512,10/01/2017,2017-01-10,2^ORPY,1.0,01-10,2017,1,ORP Prince of Wales
4513,11/01/2017,2017-01-11,2^ORPY,0.0,01-11,2017,1,ORP Prince of Wales
4514,12/01/2017,2017-01-12,2^ORPY,0.0,01-12,2017,1,ORP Prince of Wales
4515,13/01/2017,2017-01-13,2^ORPY,2.0,01-13,2017,1,ORP Prince of Wales
4516,14/01/2017,2017-01-14,2^ORPY,5.0,01-14,2017,1,ORP Prince of Wales
4517,15/01/2017,2017-01-15,2^ORPY,10.0,01-15,2017,1,ORP Prince of Wales
4518,16/01/2017,2017-01-16,2^ORPY,2.0,01-16,2017,1,ORP Prince of Wales
4519,17/01/2017,2017-01-17,2^ORPY,0.0,01-17,2017,1,ORP Prince of Wales
4520,18/01/2017,2017-01-18,2^ORPY,2.0,01-18,2017,1,ORP Prince of Wales
4521,19/01/2017,2017-01-19,2^ORPY,0.0,01-19,2017,1,ORP Prince of Wales
4522,20/01/2017,2017-01-20,2^ORPY,1.0,01-20,2017,1,ORP Prince of Wales
4523,21/01/2017,2017-01-21,2^ORPY,1.0,01-21,2017,1,ORP Prince of Wales
4524,22/01/2017,2017-01-22,2^ORPY,1.0,01-22,2017,1,ORP Prince of Wales
4525,23/01/2017,2017-01-23,2^ORPY,0.0,01-23,2017,1,ORP Prince of Wales
4526,24/01/2017,2017-01-24,2^ORPY,3.0,01-24,2017,1,ORP Prince of Wales
4527,25/01/2017,2017-01-25,2^ORPY,3.0,01-25,2017,1,ORP Prince of Wales
4528,26/01/2017,2017-01-26,2^ORPY,2.0,01-26,2017,1,ORP Prince of Wales
4529,27/01/2017,2017-01-27,2^ORPY,0.0,01-27,2017,1,ORP Prince of Wales
4530,28/01/2017,2017-01-28,2^ORPY,3.0,01-28,2017,1,ORP Prince of Wales
4531,29/01/2017,2017-01-29,2^ORPY,5.0,01-29,2017,1,ORP Prince of Wales
4532,30/01/2017,2017-01-30,2^ORPY,5.0,01-30,2017,1,ORP Prince of Wales
4533,31/01/2017,2017-01-31,2^ORPY,1.0,01-31,2017,1,ORP Prince of Wales
4534,01/02/2017,2017-02-01,2^ORPY,2.0,02-01,2017,2,ORP Prince of Wales
4535,02/02/2017,2017-02-02,2^ORPY,2.0,02-02,2017,2,ORP Prince of Wales
4536,03/02/2017,2017-02-03,2^ORPY,2.0,02-03,2017,2,ORP Prince of Wales
4537,04/02/2017,2017-02-04,2^ORPY,5.0,02-04,2017,2,ORP Prince of Wales
4538,05/02/2017,2017-02-05,2^ORPY,1.0,02-05,2017,2,ORP Prince of Wales
4539,06/02/2017,2017-02-06,2^ORPY,0.0,02-06,2017,2,ORP Prince of Wales
4540,07/02/2017,2017-02-07,2^ORPY,0.0,02-07,2017,2,ORP Prince of Wales
4541,08/02/2017,2017-02-08,2^ORPY,3.0,02-08,2017,2,ORP Prince of Wales
4542,09/02/2017,2017-02-09,2^ORPY,3.0,02-09,2017,2,ORP Prince of Wales
4543,10/02/2017,2017-02-10,2^ORPY,2.0,02-10,2017,2,ORP Prince of Wales
4544,11/02/2017,2017-02-11,2^ORPY,2.0,02-11,2017,2,ORP Prince of Wales
4545,12/02/2017,2017-02-12,2^ORPY,0.0,02-12,2017,2,ORP Prince of Wales
4546,13/02/2017,2017-02-13,2^ORPY,6.0,02-13,2017,2,ORP Prince of Wales
4547,14/02/2017,2017-02-14,2^ORPY,0.0,02-14,2017,2,ORP Prince of Wales
4548,15/02/2017,2017-02-15,2^ORPY,0.0,02-15,2017,2,ORP Prince of Wales
4549,16/02/2017,2017-02-16,2^ORPY,2.0,02-16,2017,2,ORP Prince of Wales
4550,17/02/2017,2017-02-17,2^ORPY,0.0,02-17,2017,2,ORP Prince of Wales
4551,18/02/2017,2017-02-18,2^ORPY,1.0,02-18,2017,2,ORP Prince of Wales
4552,19/02/2017,2017-02-19,2^ORPY,2.0,02-19,2017,2,ORP Prince of Wales
4553,20/02/2017,2017-02-20,2^ORPY,0.0,02-20,2017,2,ORP Prince of Wales
4554,21/02/2017,2017-02-21,2^ORPY,3.0,02-21,2017,2,ORP Prince of Wales
4555,22/02/2017,2017-02-22,2^ORPY,5.0,02-22,2017,2,ORP Prince of Wales
4556,23/02/2017,2017-02-23,2^ORPY,0.0,02-23,2017,2,ORP Prince of Wales
4557,24/02/2017,2017-02-24,2^ORPY,0.0,02-24,2017,2,ORP Prince of Wales
4558,25/02/2017,2017-02-25,2^ORPY,0.0,02-25,2017,2,ORP Prince of Wales
4559,26/02/2017,2017-02-26,2^ORPY,0.0,02-26,2017,2,ORP Prince of Wales
4560,27/02/2017,2017-02-27,2^ORPY,4.0,02-27,2017,2,ORP Prince of Wales
4561,28/02/2017,2017-02-28,2^ORPY,2.0,02-28,2017,2,ORP Prince of Wales
4562,01/03/2017,2017-03-01,2^ORPY,4.0,03-01,2017,3,ORP Prince of Wales
4563,02/03/2017,2017-03-02,2^ORPY,1.0,03-02,2017,3,ORP Prince of Wales
4564,03/03/2017,2017-03-03,2^ORPY,1.0,03-03,2017,3,ORP Prince of Wales
4565,04/03/2017,2017-03-04,2^ORPY,0.0,03-04,2017,3,ORP Prince of Wales
4566,05/03/2017,2017-03-05,2^ORPY,0.0,03-05,2017,3,ORP Prince of Wales
4567,06/03/2017,2017-03-06,2^ORPY,1.0,03-06,2017,3,ORP Prince of Wales
4568,07/03/2017,2017-03-07,2^ORPY,0.0,03-07,2017,3,ORP Prince of Wales
4569,08/03/2017,2017-03-08,2^ORPY,7.0,03-08,2017,3,ORP Prince of Wales
4570,09/03/2017,2017-03-09,2^ORPY,0.0,03-09,2017,3,ORP Prince of Wales
4571,10/03/2017,2017-03-10,2^ORPY,0.0,03-10,2017,3,ORP Prince of Wales
4572,11/03/2017,2017-03-11,2^ORPY,0.0,03-11,2017,3,ORP Prince of Wales
4573,12/03/2017,2017-03-12,2^ORPY,3.0,03-12,2017,3,ORP Prince of Wales
4574,13/03/2017,2017-03-13,2^ORPY,0.0,03-13,2017,3,ORP Prince of Wales
4575,14/03/2017,2017-03-14,2^ORPY,0.0,03-14,2017,3,ORP Prince of Wales
4576,15/03/2017,2017-03-15,2^ORPY,4.0,03-15,2017,3,ORP Prince of Wales
4577,16/03/2017,2017-03-16,2^ORPY,1.0,03-16,2017,3,ORP Prince of Wales
4578,17/03/2017,2017-03-17,2^ORPY,2.0,03-17,2017,3,ORP Prince of Wales
4579,18/03/2017,2017-03-18,2^ORPY,1.0,03-18,2017,3,ORP Prince of Wales
4580,19/03/2017,2017-03-19,2^ORPY,1.0,03-19,2017,3,ORP Prince of Wales
4581,20/03/2017,2017-03-20,2^ORPY,2.0,03-20,2017,3,ORP Prince of Wales
4582,21/03/2017,2017-03-21,2^ORPY,4.0,03-21,2017,3,ORP Prince of Wales
4583,22/03/2017,2017-03-22,2^ORPY,2.0,03-22,2017,3,ORP Prince of Wales
4584,23/03/2017,2017-03-23,2^ORPY,0.0,03-23,2017,3,ORP Prince of Wales
4585,24/03/2017,2017-03-24,2^ORPY,0.0,03-24,2017,3,ORP Prince of Wales
4586,25/03/2017,2017-03-25,2^ORPY,3.0,03-25,2017,3,ORP Prince of Wales
4587,26/03/2017,2017-03-26,2^ORPY,2.0,03-26,2017,3,ORP Prince of Wales
4588,27/03/2017,2017-03-27,2^ORPY,0.0,03-27,2017,3,ORP Prince of Wales
4589,28/03/2017,2017-03-28,2^ORPY,0.0,03-28,2017,3,ORP Prince of Wales
4590,29/03/2017,2017-03-29,2^ORPY,0.0,03-29,2017,3,ORP Prince of Wales
4591,30/03/2017,2017-03-30,2^ORPY,0.0,03-30,2017,3,ORP Prince of Wales
4592,31/03/2017,2017-03-31,2^ORPY,0.0,03-31,2017,3,ORP Prince of Wales
4593,01/04/2017,2017-04-01,2^ORPY,1.0,04-01,2017,4,ORP Prince of Wales
4594,02/04/2017,2017-04-02,2^ORPY,0.0,04-02,2017,4,ORP Prince of Wales
4595,03/04/2017,2017-04-03,2^ORPY,0.0,04-03,2017,4,ORP Prince of Wales
4596,04/04/2017,2017-04-04,2^ORPY,0.0,04-04,2017,4,ORP Prince of Wales
4597,05/04/2017,2017-04-05,2^ORPY,3.0,04-05,2017,4,ORP Prince of Wales
4598,06/04/2017,2017-04-06,2^ORPY,1.0,04-06,2017,4,ORP Prince of Wales
4599,07/04/2017,2017-04-07,2^ORPY,3.0,04-07,2017,4,ORP Prince of Wales
4600,08/04/2017,2017-04-08,2^ORPY,40.0,04-08,2017,4,ORP Prince of Wales
4601,09/04/2017,2017-04-09,2^ORPY,174.0,04-09,2017,4,ORP Prince of Wales
4602,10/04/2017,2017-04-10,2^ORPY,835.0,04-10,2017,4,ORP Prince of Wales
4603,11/04/2017,2017-04-11,2^ORPY,358.0,04-11,2017,4,ORP Prince of Wales
4604,12/04/2017,2017-04-12,2^ORPY,589.0,04-12,2017,4,ORP Prince of Wales
4605,13/04/2017,2017-04-13,2^ORPY,1069.0,04-13,2017,4,ORP Prince of Wales
4606,14/04/2017,2017-04-14,2^ORPY,2104.0,04-14,2017,4,ORP Prince of Wales
4607,15/04/2017,2017-04-15,2^ORPY,837.0,04-15,2017,4,ORP Prince of Wales
4608,16/04/2017,2017-04-16,2^ORPY,172.0,04-16,2017,4,ORP Prince of Wales
4609,17/04/2017,2017-04-17,2^ORPY,532.0,04-17,2017,4,ORP Prince of Wales
4610,18/04/2017,2017-04-18,2^ORPY,1120.0,04-18,2017,4,ORP Prince of Wales
4611,19/04/2017,2017-04-19,2^ORPY,512.0,04-19,2017,4,ORP Prince of Wales
4612,20/04/2017,2017-04-20,2^ORPY,772.0,04-20,2017,4,ORP Prince of Wales
4613,21/04/2017,2017-04-21,2^ORPY,344.0,04-21,2017,4,ORP Prince of Wales
4614,22/04/2017,2017-04-22,2^ORPY,435.0,04-22,2017,4,ORP Prince of Wales
4615,23/04/2017,2017-04-23,2^ORPY,1688.0,04-23,2017,4,ORP Prince of Wales
4616,24/04/2017,2017-04-24,2^ORPY,1112.0,04-24,2017,4,ORP Prince of Wales
4617,25/04/2017,2017-04-25,2^ORPY,906.0,04-25,2017,4,ORP Prince of Wales
4618,26/04/2017,2017-04-26,2^ORPY,1248.0,04-26,2017,4,ORP Prince of Wales
4619,27/04/2017,2017-04-27,2^ORPY,2267.0,04-27,2017,4,ORP Prince of Wales
4620,28/04/2017,2017-04-28,2^ORPY,1742.0,04-28,2017,4,ORP Prince of Wales
4621,29/04/2017,2017-04-29,2^ORPY,1301.0,04-29,2017,4,ORP Prince of Wales
4622,30/04/2017,2017-04-30,2^ORPY,119.0,04-30,2017,4,ORP Prince of Wales
4623,01/05/2017,2017-05-01,2^ORPY,225.0,05-01,2017,5,ORP Prince of Wales
4624,02/05/2017,2017-05-02,2^ORPY,988.0,05-02,2017,5,ORP Prince of Wales
4625,03/05/2017,2017-05-03,2^ORPY,1325.0,05-03,2017,5,ORP Prince of Wales
4626,04/05/2017,2017-05-04,2^ORPY,1363.0,05-04,2017,5,ORP Prince of Wales
4627,05/05/2017,2017-05-05,2^ORPY,229.0,05-05,2017,5,ORP Prince of Wales
4628,06/05/2017,2017-05-06,2^ORPY,84.0,05-06,2017,5,ORP Prince of Wales
4629,07/05/2017,2017-05-07,2^ORPY,404.0,05-07,2017,5,ORP Prince of Wales
4630,08/05/2017,2017-05-08,2^ORPY,316.0,05-08,2017,5,ORP Prince of Wales
4631,09/05/2017,2017-05-09,2^ORPY,470.0,05-09,2017,5,ORP Prince of Wales
4632,10/05/2017,2017-05-10,2^ORPY,1190.0,05-10,2017,5,ORP Prince of Wales
4633,11/05/2017,2017-05-11,2^ORPY,1063.0,05-11,2017,5,ORP Prince of Wales
4634,12/05/2017,2017-05-12,2^ORPY,1279.0,05-12,2017,5,ORP Prince of Wales
4635,13/05/2017,2017-05-13,2^ORPY,269.0,05-13,2017,5,ORP Prince of Wales
4636,14/05/2017,2017-05-14,2^ORPY,355.0,05-14,2017,5,ORP Prince of Wales
4637,15/05/2017,2017-05-15,2^ORPY,1485.0,05-15,2017,5,ORP Prince of Wales
4638,16/05/2017,2017-05-16,2^ORPY,1852.0,05-16,2017,5,ORP Prince of Wales
4639,17/05/2017,2017-05-17,2^ORPY,2215.0,05-17,2017,5,ORP Prince of Wales
4640,18/05/2017,2017-05-18,2^ORPY,1675.0,05-18,2017,5,ORP Prince of Wales
4641,19/05/2017,2017-05-19,2^ORPY,1464.0,05-19,2017,5,ORP Prince of Wales
4642,20/05/2017,2017-05-20,2^ORPY,1865.0,05-20,2017,5,ORP Prince of Wales
4643,21/05/2017,2017-05-21,2^ORPY,762.0,05-21,2017,5,ORP Prince of Wales
4644,22/05/2017,2017-05-22,2^ORPY,484.0,05-22,2017,5,ORP Prince of Wales
4645,23/05/2017,2017-05-23,2^ORPY,2421.0,05-23,2017,5,ORP Prince of Wales
4646,24/05/2017,2017-05-24,2^ORPY,2705.0,05-24,2017,5,ORP Prince of Wales
4647,25/05/2017,2017-05-25,2^ORPY,1277.0,05-25,2017,5,ORP Prince of Wales
4648,26/05/2017,2017-05-26,2^ORPY,1018.0,05-26,2017,5,ORP Prince of Wales
4649,27/05/2017,2017-05-27,2^ORPY,2344.0,05-27,2017,5,ORP Prince of Wales
4650,28/05/2017,2017-05-28,2^ORPY,2893.0,05-28,2017,5,ORP Prince of Wales
4651,29/05/2017,2017-05-29,2^ORPY,686.0,05-29,2017,5,ORP Prince of Wales
4652,30/05/2017,2017-05-30,2^ORPY,1436.0,05-30,2017,5,ORP Prince of Wales
4653,31/05/2017,2017-05-31,2^ORPY,1773.0,05-31,2017,5,ORP Prince of Wales
4654,01/06/2017,2017-06-01,2^ORPY,2134.0,06-01,2017,6,ORP Prince of Wales
4655,02/06/2017,2017-06-02,2^ORPY,1554.0,06-02,2017,6,ORP Prince of Wales
4656,03/06/2017,2017-06-03,2^ORPY,2120.0,06-03,2017,6,ORP Prince of Wales
4657,04/06/2017,2017-06-04,2^ORPY,954.0,06-04,2017,6,ORP Prince of Wales
4658,05/06/2017,2017-06-05,2^ORPY,1244.0,06-05,2017,6,ORP Prince of Wales
4659,06/06/2017,2017-06-06,2^ORPY,799.0,06-06,2017,6,ORP Prince of Wales
4660,07/06/2017,2017-06-07,2^ORPY,3482.0,06-07,2017,6,ORP Prince of Wales
4661,08/06/2017,2017-06-08,2^ORPY,3267.0,06-08,2017,6,ORP Prince of Wales
4662,09/06/2017,2017-06-09,2^ORPY,2634.0,06-09,2017,6,ORP Prince of Wales
4663,10/06/2017,2017-06-10,2^ORPY,2389.0,06-10,2017,6,ORP Prince of Wales
4664,11/06/2017,2017-06-11,2^ORPY,2068.0,06-11,2017,6,ORP Prince of Wales
4665,12/06/2017,2017-06-12,2^ORPY,2424.0,06-12,2017,6,ORP Prince of Wales
4666,13/06/2017,2017-06-13,2^ORPY,3093.0,06-13,2017,6,ORP Prince of Wales
4667,14/06/2017,2017-06-14,2^ORPY,3469.0,06-14,2017,6,ORP Prince of Wales
4668,15/06/2017,2017-06-15,2^ORPY,2800.0,06-15,2017,6,ORP Prince of Wales
